bblid,sub
131933,1642629492
131936,2253982587
131939,1849429691
131951,2249335715
131954,1638113708
131978,2006073022
131993,3818720350
131996,70028881
131999,3964242833
132011,3485680930
132035,3014226434
132038,3311577056
132041,140348534
132047,1041610314
132059,4083266820
132065,1949809494
132071,1303822344
132074,2852602375
132083,3109977781
132086,1592786106
132095,836564776
132096,3760541467
132097,2943493898
132100,647777862
132107,2340948572
132111,3615907583
132112,2563847918
132116,2929265874
132119,1190922514
132125,3249145664
132130,2555837927
132131,51020737
132133,2644792291
132140,2336549261
132152,889819429
132155,3535278890
132158,2759050952
132164,589678746
132173,3411872759
132176,753699320
132179,3297348664
132209,2947976933
132215,4234960265
132218,2326235243
132221,3930063926
132224,233932345
132248,1295597887
132260,3703889371
132266,1049096656
132278,147983681
132281,3166264354
132287,2331076126
132293,2631745441
132296,2070724014
132305,2389649611
132317,2055706230
132320,1767465421
132323,1823199177
132329,1669285894
132338,1181634184
132341,2337367326
132347,3172556578
132350,2051765671
132359,1886215276
132362,277532721
132365,4147860030
132380,1067465177
132383,978491357
132386,3722646994
132392,1432460367
132395,2999983680
132398,3290155938
132401,552982179
132413,3558696990
132419,3687444433
132431,2654954754
132434,2039408397
132440,376508238
132449,475473541
132467,1877579370
132470,1402618672
132476,2983817019
132479,1505520379
132488,2091740277
132500,2750198616
132503,2786991452
132521,3963359296
132524,193827407
132533,416591613
132539,385886514
132542,3661562532
132554,413107749
132560,3669543341
132566,956032422
132590,2673051091
132596,2098244056
132605,324718088
132620,4100753166
132623,4053674250
132624,2290187047
132630,2653612433
132634,3804698040
132641,375686109
132645,3196217795
132650,3883832164
132654,2610130765
132656,87932783
132657,1248515966
132658,2718945982
132659,3982015151
132665,1779348733
132671,1401933731
132672,483960754
132683,2808574238
132689,2830366417
132695,803600515
132698,1496198497
132701,2751021003
132716,2963276665
132722,941787876
132728,2841173257
132731,489917546
132734,4202827365
132737,729527894
132743,2425309218
132746,2000603693
132752,724606606
132770,3499534936
132773,3580101724
132779,3669001107
132782,1859900144
132785,2305446143
132788,4288775453
132791,2672167232
132794,2029488975
132800,993593570
132809,824123689
132812,2239000650
132818,336471975
132821,1961470970
132824,2472028661
132827,1117884870
132851,1744551824
132857,1370719660
132866,2687393308
132869,1212898268
132875,3769661295
132878,2524684941
132887,341363154
132896,3854897762
132905,281446151
132917,3828234682
132932,1237169833
132938,3636977988
132944,4064889053
132947,598798574
132950,3840072299
132956,111277664
132962,2384691197
132968,525936656
132981,978708531
132982,1963098146
132985,2461205037
132989,2872033246
132992,3418895235
132995,746172812
132998,1521640558
133004,1275083831
133007,2650375172
133017,4156549787
133020,3831569696
133021,2134729478
133034,4073361302
133037,590559141
133040,2637522901
133043,2563230161
133046,2138459102
133049,2534624798
133064,894715586
133067,3836608241
133073,3710682543
133079,3539468896
133088,4159243502
133091,2534312115
133106,3404462024
133109,579793416
133112,2531631979
133115,1901338980
133121,1735948507
133127,1362117351
133136,1948337257
133142,1367042623
133145,3066751024
133148,3221306834
133151,1953131697
133172,344991297
133175,4079068238
133184,3593511616
133211,1522410002
133214,3171917853
133220,2133389205
133224,63247292
133227,3527191439
133228,978955855
133229,1963902558
133231,2385706796
133236,4146965761
133240,108828000
133242,3531047767
134713,4261634039
134716,431152632
134722,2435863653
134737,2187946199
134740,1013921959
134743,966629027
134746,3727430828
134755,1704182272
134758,324540386
134764,2483952048
134773,2088164061
134788,1454594972
134797,1895933
134800,2452346467
134803,2547611751
134812,744926923
134815,3419876548
134818,3172792614
134821,3724244347
134827,3954396999
134836,3466742217
134839,650595337
134842,3958925215
134845,206169488
134851,3471401233
134854,693691166
134860,3951013014
134863,4002218642
134866,154960029
134875,1235397102
134881,2332175727
134884,1823715168
134890,2928992488
134896,1289211107
134905,3117701510
134911,2071256327
134914,2630180616
134917,1295836987
134941,3169457235
134944,1532728924
134947,2325884527
134953,1208134382
134959,1205218593
134962,657564028
134965,3229623155
134995,2238410509
135001,4114313938
135004,311095517
135010,69296747
135016,3865202272
135031,1274134899
135034,2889892732
135040,3284118335
135043,3326936379
135049,3382280948
135055,2588103064
135058,3968369786
135061,2356086823
135067,3123130907
135070,2253711169
135073,2208713029
135076,1679280970
135079,2356334218
135085,3752336870
135091,3380888665
135094,775276118
135097,4291591781
135112,3362746241
135124,3728946750
135127,263884301
135130,3370689672
135133,3441035916
135142,267495125
135145,3896517850
135148,2659971384
135154,3444646484
135163,176473048
135184,2293919274
135187,1497617945
135202,556132470
135208,2959064987
135217,847041732
135232,2683263959
135238,244649018
135241,3282708396
135250,850409237
135253,927111441
135277,2953400814
135286,2501400416
135289,2105365152
135292,496688893
135298,2363525392
135307,1082106246
135313,2195662087
135325,173911194
135337,4273279527
135343,1161948243
135346,2733665884
135352,4278074111
135358,1870949650
135373,11182125
135379,259925986
135391,1250471217
135394,2906206014
135397,2092996365
135406,156556769
135418,3290488495
135424,1131860221
135430,1440563787
135433,1345317967
135442,2462334998
135445,1970651673
135484,361728233
135490,3618162529
135511,38337166
135514,3858331777
135538,149493836
135556,3599699816
135559,1055525544
135568,3480736024
135598,2325519718
135607,3712632645
135640,3716588692
135646,1069910175
135649,3617623391
135650,3082865163
135651,748467245
135658,4071721937
135672,1281818333
135673,2644461294
135674,3833599171
135680,4062938741
135683,4158204017
135684,2395372124
135689,4161646526
135690,1289827796
135693,1226021840
135696,2929859039
135700,1746606210
135701,4081542820
135731,1301140741
135740,3317940041
135995,2093476067
136001,4212123479
136004,482239832
136013,266820074
136028,4054713749
136040,3448454842
136049,3350009713
136055,2490876957
136076,1780702927
136091,3350254044
136115,569014283
136121,935731636
136142,29700944
136175,2745171233
136187,1467433884
136223,711203070
136238,10590655
136241,3449729577
136254,1080647353
136261,420638487
138518,3459808253
138530,1606805273
138539,1440992978
138542,2564613444
138560,2556112461
138563,2645131337
138575,981871413
138578,1280179927
138584,530001339
138587,3463353736
138590,3719324211
138593,3628256311
138596,1072909880
138605,1371089384
138608,661847050
138620,3062849774
138635,4017330761
138644,3006719538
138647,1657757185
138659,2948291919
138671,292300867
138689,3931115825
138716,4064535705
138722,2059496708
138728,3954916073
138743,3530338242
138767,2919667938
138776,1882612147
138779,2555602035
138788,3175244541
138791,3718639264
138809,1945945801
138812,3348600746
138815,539366821
138821,906644506
138827,4355622
138842,614142
138845,3887652081
138851,622352496
138857,324035148
138875,2723385487
138881,1626543118
138899,1329852482
138908,619623685
138920,3037932001
138923,2967570405
138929,3207921706
138932,190730569
138938,2586052260
138944,2963975997
138950,2785099147
138956,1145180544
138959,2888242240
138968,1572524016
138986,27876862
138989,3922483262
138992,2301351011
138995,1855608428
139001,516574131
139004,4185639356
139010,4023409418
139013,3928159502
139046,3389898325
139055,1907517689
139067,1372982138
139070,1839586848
139076,2414277163
139100,2647862856
139106,2140144195
139109,2549417859
139127,3830167404
139151,3239156026
139154,648026933
139157,4149846790
139163,3782605497
139166,113539254
139172,2716586954
139175,1180324293
139181,2231031108
139184,1665881931
139187,2998071160
139193,2761864903
139226,672151061
139238,3848549723
139244,3488259266
139259,3546752959
139262,3011554274
139268,586873871
139272,585579170
139280,2628403722
139281,133577772
139285,2937116210
139293,663904175
139299,675731552
139302,3532769994
139305,891308229
139307,2878249191
139310,1826402914
139317,3251172984
139376,216668995
139379,3834584707
139403,85223055
139409,180412736
139415,1494889004
139427,2038321583
139430,3190586154
139439,3020575457
139442,2033547639
139445,2659515256
139469,1939119029
139484,4269715848
139490,1012530688
139496,3726299659
139505,723076974
139514,235422176
139517,3757177299
139520,3425635944
139532,1919055552
139538,3810009389
139553,3671045126
139571,1808549573
139601,15942680
139604,3879912983
139616,329939114
139633,546776987
