Datasets,CBF,CBFTYPE,AGE
NKI,80.531909,BASIL,11
NKI,111.438171,BASIL,9
NKI,86.306229,BASIL,12
NKI,93.546599,BASIL,11
NKI,52.888762,BASIL,59
NKI,52.475524,BASIL,60
NKI,53.087108,BASIL,60
NKI,46.403279,BASIL,54
NKI,58.380465,BASIL,55
NKI,68.250593,BASIL,46
NKI,31.873806,BASIL,45
NKI,43.926808,BASIL,53
NKI,86.190498,BASIL,44
NKI,64.899353,BASIL,46
NKI,88.066145,BASIL,45
NKI,31.70835,BASIL,74
NKI,83.667324,BASIL,66
NKI,34.503206,BASIL,68
NKI,46.015719,BASIL,67
NKI,46.896224,BASIL,67
NKI,65.198883,BASIL,22
NKI,52.427004,BASIL,25
NKI,44.048354,BASIL,23
NKI,51.285505,BASIL,38
NKI,52.026386,BASIL,15
NKI,54.160289,BASIL,15
NKI,39.008895,BASIL,66
NKI,64.178777,BASIL,23
NKI,52.160162,BASIL,17
NKI,38.083813,BASIL,20
NKI,76.899475,BASIL,16
NKI,48.963075,BASIL,22
NKI,53.345752,BASIL,15
NKI,45.37859,BASIL,15
NKI,52.3637,BASIL,16
NKI,54.901508,BASIL,69
NKI,52.068046,BASIL,14
NKI,56.89422,BASIL,14
NKI,51.368259,BASIL,16
NKI,51.71052,BASIL,15
NKI,65.688345,BASIL,15
NKI,61.857059,BASIL,15
NKI,46.548409,BASIL,15
NKI,45.565733,BASIL,46
NKI,49.806708,BASIL,43
NKI,46.293426,BASIL,22
NKI,60.571999,BASIL,40
NKI,72.246284,BASIL,15
NKI,63.929677,BASIL,15
NKI,46.301553,BASIL,55
NKI,91.086159,BASIL,10
NKI,86.085958,BASIL,8
NKI,81.700355,BASIL,10
NKI,75.688784,BASIL,13
NKI,64.371472,BASIL,44
NKI,56.247501,BASIL,46
NKI,62.201565,BASIL,13
NKI,60.04899,BASIL,26
NKI,62.378277,BASIL,37
NKI,93.659105,BASIL,7
NKI,83.161821,BASIL,10
NKI,53.963737,BASIL,48
NKI,40.111301,BASIL,50
NKI,53.07157,BASIL,49
NKI,79.962035,BASIL,23
NKI,56.43399,BASIL,66
NKI,36.173901,BASIL,64
NKI,46.070671,BASIL,70
NKI,48.32292,BASIL,71
NKI,48.909916,BASIL,42
NKI,40.064991,BASIL,69
NKI,45.134221,BASIL,71
NKI,32.806017,BASIL,70
NKI,79.572302,BASIL,10
NKI,90.910355,BASIL,10
NKI,88.743885,BASIL,11
NKI,39.338768,BASIL,42
NKI,52.017242,BASIL,52
NKI,45.466591,BASIL,53
NKI,71.766894,BASIL,12
NKI,76.379675,BASIL,11
NKI,70.815623,BASIL,14
NKI,69.615488,BASIL,14
NKI,73.598678,BASIL,17
NKI,72.082709,BASIL,16
NKI,49.637286,BASIL,23
NKI,54.200941,BASIL,63
NKI,57.134022,BASIL,64
NKI,70.202597,BASIL,80
NKI,46.4037,BASIL,65
NKI,67.07332,BASIL,10
NKI,62.794136,BASIL,33
NKI,78.676704,BASIL,15
NKI,51.971305,BASIL,50
NKI,44.558579,BASIL,51
NKI,54.288475,BASIL,46
NKI,56.031455,BASIL,57
NKI,44.999996,BASIL,33
NKI,53.129957,BASIL,42
NKI,42.573191,BASIL,58
NKI,51.384265,BASIL,56
NKI,35.573685,BASIL,60
NKI,39.400968,BASIL,59
NKI,68.656612,BASIL,17
NKI,71.591603,BASIL,17
NKI,54.00905,BASIL,18
NKI,90.287386,BASIL,8
NKI,39.701794,BASIL,66
NKI,45.916767,BASIL,67
NKI,80.556262,BASIL,12
NKI,72.897562,BASIL,12
NKI,91.29673,BASIL,11
NKI,94.690269,BASIL,11
NKI,79.983941,BASIL,12
NKI,63.060789,BASIL,46
NKI,68.673454,BASIL,16
NKI,55.409851,BASIL,15
NKI,55.941058,BASIL,15
NKI,59.03668,BASIL,16
NKI,66.623838,BASIL,29
NKI,60.433426,BASIL,22
NKI,49.461917,BASIL,70
NKI,60.059055,BASIL,69
NKI,35.020161,BASIL,72
NKI,25.13282,BASIL,71
NKI,46.38485,BASIL,56
NKI,52.205645,BASIL,58
NKI,49.547001,BASIL,57
NKI,37.289851,BASIL,68
NKI,45.482237,BASIL,70
NKI,39.868635,BASIL,69
NKI,46.869618,BASIL,26
NKI,64.343632,BASIL,58
NKI,36.265214,BASIL,59
NKI,94.404625,BASIL,11
NKI,68.426887,BASIL,11
NKI,80.452885,BASIL,14
NKI,72.817394,BASIL,13
NKI,54.13521,BASIL,39
NKI,62.370333,BASIL,36
NKI,56.367924,BASIL,40
NKI,81.512557,BASIL,10
NKI,93.967929,BASIL,10
NKI,67.87542,BASIL,11
NKI,54.287966,BASIL,18
NKI,62.342829,BASIL,57
NKI,53.269149,BASIL,71
NKI,40.269572,BASIL,72
NKI,43.359656,BASIL,31
NKI,54.689165,BASIL,61
NKI,37.212365,BASIL,62
NKI,58.383792,BASIL,15
NKI,65.243387,BASIL,14
NKI,70.329973,BASIL,15
NKI,50.726714,BASIL,28
NKI,70.580906,BASIL,54
NKI,44.707856,BASIL,57
NKI,47.68736,BASIL,55
NKI,57.849918,BASIL,44
NKI,49.71094,BASIL,43
NKI,54.982744,BASIL,45
NKI,84.114319,BASIL,9
NKI,99.069176,BASIL,9
NKI,73.684678,BASIL,11
NKI,72.840863,BASIL,22
NKI,105.572731,BASIL,7
NKI,87.904826,BASIL,13
NKI,92.095173,BASIL,13
NKI,89.31246,BASIL,16
NKI,85.164338,BASIL,14
NKI,80.813403,BASIL,12
NKI,66.146999,BASIL,29
NKI,61.770978,BASIL,74
NKI,75.829353,BASIL,37
NKI,37.638496,BASIL,65
NKI,48.349835,BASIL,67
NKI,36.919708,BASIL,66
NKI,47.609943,BASIL,28
NKI,51.506612,BASIL,52
NKI,60.32812,BASIL,51
NKI,56.670431,BASIL,54
NKI,63.396596,BASIL,53
NKI,60.452226,BASIL,52
NKI,62.266616,BASIL,54
NKI,51.558774,BASIL,53
NKI,82.065492,BASIL,11
NKI,75.297787,BASIL,12
NKI,43.201613,BASIL,70
NKI,55.06633,BASIL,19
NKI,42.228757,BASIL,54
NKI,74.693818,BASIL,55
NKI,56.544769,BASIL,57
NKI,64.381553,BASIL,56
NKI,79.064649,BASIL,29
NKI,59.524924,BASIL,12
NKI,76.549579,BASIL,12
NKI,69.344807,BASIL,14
NKI,53.32793,BASIL,13
NKI,71.473718,BASIL,8
NKI,85.414494,BASIL,8
NKI,61.673676,BASIL,10
NKI,49.923806,BASIL,54
NKI,38.79145,BASIL,56
NKI,52.700392,BASIL,55
NKI,70.194673,BASIL,18
NKI,73.357132,BASIL,16
NKI,64.077383,BASIL,38
NKI,76.539918,BASIL,57
NKI,48.893093,BASIL,23
NKI,75.895216,BASIL,28
NKI,66.563328,BASIL,13
NKI,66.063912,BASIL,13
NKI,58.505818,BASIL,15
NKI,84.122582,BASIL,14
NKI,94.26896,BASIL,10
NKI,88.191589,BASIL,10
NKI,83.612731,BASIL,11
NKI,53.961109,BASIL,28
NKI,62.755782,BASIL,11
NKI,53.631147,BASIL,12
NKI,41.131024,BASIL,43
NKI,54.508402,BASIL,46
NKI,37.829242,BASIL,49
NKI,59.824485,BASIL,22
NKI,58.639067,BASIL,46
NKI,39.909798,BASIL,71
NKI,44.13985,BASIL,71
NKI,37.816602,BASIL,72
NKI,85.695472,BASIL,11
NKI,90.48649,BASIL,11
NKI,80.526139,BASIL,13
NKI,99.491523,BASIL,8
NKI,100.320385,BASIL,8
NKI,51.350336,BASIL,43
NKI,29.981696,BASIL,45
NKI,45.315004,BASIL,44
NKI,63.403776,BASIL,12
NKI,100.693956,BASIL,12
NKI,100.707598,BASIL,8
NKI,77.863328,BASIL,11
NKI,68.777749,BASIL,11
NKI,66.259448,BASIL,59
NKI,47.922986,BASIL,60
NKI,50.322083,BASIL,32
NKI,74.418679,BASIL,57
NKI,60.771023,BASIL,58
NKI,43.611312,BASIL,60
NKI,92.939856,BASIL,37
NKI,45.223817,BASIL,69
NKI,36.518307,BASIL,67
NKI,37.19727,BASIL,64
NKI,29.757424,BASIL,68
NKI,50.867736,BASIL,12
NKI,70.60099,BASIL,12
NKI,53.551561,BASIL,14
NKI,55.697557,BASIL,13
NKI,64.132191,BASIL,25
NKI,41.855919,BASIL,32
NKI,67.788875,BASIL,13
NKI,76.987187,BASIL,13
NKI,54.986941,BASIL,63
NKI,44.53505,BASIL,65
NKI,64.100099,BASIL,64
NKI,84.264462,BASIL,71
NKI,50.251987,BASIL,72
NKI,50.015921,BASIL,36
NKI,69.240959,BASIL,57
NKI,84.724634,BASIL,59
NKI,63.043014,BASIL,58
NKI,57.998248,BASIL,21
NKI,63.992681,BASIL,64
NKI,34.333787,BASIL,65
NKI,47.337071,BASIL,67
NKI,50.195377,BASIL,66
NKI,34.126865,BASIL,69
NKI,39.681258,BASIL,68
NKI,88.599554,BASIL,8
NKI,96.481706,BASIL,8
NKI,69.814476,BASIL,11
NKI,83.114308,BASIL,9
NKI,38.469989,BASIL,58
NKI,41.594131,BASIL,59
NKI,88.072991,BASIL,8
NKI,82.447118,BASIL,9
NKI,69.885285,BASIL,8
NKI,43.621972,BASIL,53
NKI,56.302313,BASIL,16
NKI,63.398104,BASIL,16
NKI,61.246631,BASIL,15
NKI,53.513491,BASIL,18
NKI,59.908015,BASIL,16
NKI,50.209355,BASIL,22
NKI,55.459625,BASIL,15
NKI,72.69303,BASIL,15
NKI,54.96008,BASIL,18
NKI,53.510333,BASIL,16
NKI,80.431879,BASIL,27
NKI,47.36888,BASIL,54
NKI,69.532212,BASIL,23
NKI,40.07359,BASIL,69
NKI,43.59657,BASIL,70
NKI,63.17313,BASIL,53
NKI,47.268851,BASIL,56
NKI,55.33496,BASIL,55
NKI,47.84986,BASIL,27
NKI,31.679142,BASIL,56
NKI,78.143636,BASIL,22
NKI,83.628082,BASIL,12
NKI,96.157141,BASIL,12
NKI,72.833393,BASIL,18
NKI,52.594725,BASIL,60
NKI,48.17502,BASIL,61
NKI,52.609664,BASIL,45
NKI,61.841386,BASIL,47
NKI,54.883243,BASIL,46
NKI,40.044113,BASIL,16
NKI,50.139958,BASIL,18
NKI,30.492058,BASIL,16
NKI,55.02966,BASIL,58
NKI,56.871825,BASIL,60
NKI,61.15673,BASIL,40
NKI,72.63038,BASIL,37
NKI,60.809005,BASIL,41
NKI,68.559607,BASIL,9
NKI,75.889403,BASIL,9
NKI,44.973981,BASIL,69
NKI,48.95844,BASIL,71
NKI,53.183235,BASIL,70
NKI,48.418143,BASIL,25
NKI,76.053613,BASIL,21
NKI,60.392219,BASIL,18
NKI,61.469533,BASIL,28
NKI,75.183146,BASIL,36
NKI,59.697402,BASIL,55
NKI,40.247472,BASIL,56
NKI,67.181977,BASIL,18
NKI,38.478687,BASIL,77
NKI,71.438094,BASIL,8
NKI,84.166305,BASIL,10
NKI,49.682826,BASIL,72
NKI,58.635667,BASIL,55
NKI,63.57753,BASIL,57
NKI,30.729403,BASIL,22
NKI,80.170437,BASIL,12
NKI,84.264666,BASIL,12
NKI,60.777069,BASIL,67
NKI,57.203991,BASIL,69
NKI,45.106939,BASIL,68
NKI,55.281498,BASIL,43
NKI,47.431593,BASIL,44
NKI,89.403804,BASIL,13
NKI,84.780452,BASIL,13
NKI,58.343527,BASIL,67
NKI,57.701113,BASIL,68
NKI,38.333729,BASIL,70
NKI,26.583316,BASIL,72
NKI,41.480762,BASIL,71
NKI,56.669888,BASIL,64
NKI,70.566622,BASIL,18
NKI,62.696969,BASIL,16
NKI,46.752605,BASIL,67
NKI,50.961034,BASIL,69
NKI,46.359604,BASIL,68
NKI,64.646476,BASIL,26
NKI,77.833305,BASIL,6
NKI,100.75366,BASIL,9
NKI,100.668069,BASIL,8
NKI,49.751729,BASIL,51
NKI,70.361515,BASIL,44
NKI,80.308286,BASIL,46
NKI,71.926394,BASIL,49
NKI,36.156636,BASIL,30
NKI,55.075887,BASIL,45
NKI,48.280901,BASIL,47
NKI,57.222205,BASIL,46
NKI,52.425828,BASIL,75
NKI,62.189425,BASIL,53
NKI,34.275097,BASIL,55
NKI,61.402688,BASIL,54
NKI,71.669229,BASIL,49
NKI,62.513392,BASIL,51
NKI,60.144583,BASIL,50
NKI,49.308287,BASIL,23
NKI,68.645876,BASIL,15
NKI,64.648058,BASIL,16
NKI,56.857018,BASIL,50
NKI,46.403917,BASIL,47
NKI,61.792792,BASIL,52
NKI,52.815899,BASIL,38
NKI,74.325589,BASIL,34
NKI,52.903517,BASIL,24
NKI,69.779946,BASIL,9
NKI,71.904079,BASIL,11
NKI,66.076899,BASIL,10
NKI,44.496198,BASIL,64
NKI,48.385633,BASIL,65
NKI,57.378785,BASIL,52
NKI,43.653792,BASIL,40
NKI,54.366007,BASIL,38
NKI,39.102311,BASIL,41
NKI,83.922729,BASIL,11
NKI,80.865328,BASIL,13
NKI,75.326466,BASIL,12
NKI,112.05891,BASIL,9
NKI,88.167276,BASIL,10
NKI,90.881736,BASIL,10
NKI,78.431632,BASIL,12
NKI,57.298505,BASIL,18
NKI,48.488258,BASIL,57
NKI,49.137501,BASIL,59
NKI,58.135274,BASIL,58
NKI,45.996637,BASIL,55
NKI,37.455582,BASIL,56
NKI,66.846995,BASIL,56
NKI,63.097512,BASIL,57
NKI,59.67803,BASIL,26
NKI,81.264205,BASIL,25
NKI,77.732365,BASIL,18
NKI,45.698013,BASIL,71
NKI,42.281932,BASIL,59
NKI,46.946272,BASIL,60
NKI,59.198704,BASIL,56
NKI,41.70789,BASIL,57
NKI,48.391106,BASIL,58
NKI,41.504283,BASIL,60
NKI,43.543257,BASIL,59
NKI,53.329356,BASIL,59
NKI,65.570147,BASIL,15
NKI,63.649582,BASIL,14
NKI,73.196588,BASIL,13
NKI,69.374388,BASIL,15
NKI,68.933968,BASIL,14
NKI,69.363891,BASIL,38
NKI,57.273328,BASIL,38
NKI,54.802455,BASIL,39
NKI,91.667018,BASIL,8
NKI,65.592582,BASIL,53
NKI,34.965912,BASIL,57
NKI,54.573486,BASIL,55
NKI,30.606175,BASIL,56
NKI,76.371269,BASIL,32
NKI,91.437054,BASIL,10
NKI,42.456157,BASIL,62
NKI,58.340121,BASIL,60
NKI,46.809337,BASIL,64
NKI,42.522807,BASIL,63
NKI,39.74869,BASIL,66
NKI,52.490706,BASIL,65
NKI,26.203102,BASIL,68
NKI,24.98646,BASIL,67
NKI,67.55533,BASIL,21
NKI,50.596409,BASIL,70
NKI,40.345246,BASIL,72
NKI,46.259886,BASIL,71
NKI,80.320777,BASIL,8
NKI,83.889826,BASIL,8
NKI,85.333821,BASIL,11
NKI,76.584013,BASIL,10
NKI,65.792661,BASIL,32
NKI,57.190644,BASIL,23
NKI,46.897455,BASIL,51
NKI,41.0741,BASIL,53
NKI,33.75459,BASIL,52
NKI,35.425494,BASIL,59
NKI,35.906983,BASIL,78
NKI,89.194533,BASIL,9
NKI,62.504327,BASIL,10
NKI,101.210591,BASIL,25
NKI,62.633547,BASIL,55
NKI,60.449441,BASIL,57
NKI,54.446743,BASIL,56
NKI,39.392916,BASIL,67
NKI,63.95152,BASIL,17
NKI,73.542866,BASIL,17
NKI,55.04614,BASIL,20
NKI,61.994205,BASIL,18
NKI,66.035338,BASIL,40
NKI,64.393219,BASIL,41
NKI,64.138726,BASIL,14
NKI,55.14555,BASIL,14
NKI,97.714881,BASIL,14
NKI,58.829291,BASIL,14
NKI,39.111232,BASIL,17
NKI,54.318841,BASIL,26
NKI,56.850848,BASIL,25
NKI,52.243622,BASIL,53
NKI,52.390706,BASIL,63
NKI,49.513284,BASIL,17
NKI,47.490113,BASIL,53
NKI,53.902305,BASIL,52
NKI,56.74102,BASIL,18
NKI,42.274931,BASIL,66
NKI,25.547739,BASIL,69
NKI,61.11224,BASIL,15
NKI,67.824542,BASIL,16
NKI,76.222415,BASIL,10
NKI,42.723881,BASIL,46
NKI,39.210264,BASIL,48
NKI,80.378325,BASIL,12
NKI,86.112587,BASIL,12
NKI,67.682766,BASIL,13
NKI,58.624053,BASIL,63
NKI,54.234927,BASIL,42
NKI,43.942912,BASIL,59
NKI,42.587562,BASIL,64
NKI,54.404629,BASIL,40
NKI,36.45724,BASIL,29
NKI,69.468372,BASIL,43
NKI,79.167456,BASIL,10
NKI,94.772022,BASIL,10
NKI,83.377612,BASIL,12
NKI,90.329509,BASIL,11
NKI,100.42034,BASIL,9
NKI,91.334287,BASIL,9
NKI,53.449916,BASIL,71
NKI,84.355542,BASIL,9
NKI,48.568851,BASIL,66
NKI,50.528026,BASIL,68
NKI,52.287173,BASIL,67
NKI,44.152693,BASIL,23
NKI,38.401868,BASIL,67
NKI,34.831694,BASIL,68
NKI,46.130485,BASIL,72
NKI,48.282648,BASIL,24
NKI,32.445974,BASIL,77
NKI,69.835214,BASIL,47
NKI,84.625478,BASIL,40
NKI,63.05553,BASIL,41
NKI,71.496482,BASIL,33
NKI,41.377946,BASIL,63
NKI,53.497204,BASIL,22
NKI,56.607408,BASIL,16
NKI,56.607408,BASIL,15
NKI,50.65607,BASIL,14
NKI,57.954196,BASIL,16
NKI,57.187904,BASIL,15
NKI,73.898949,BASIL,45
NKI,66.943916,BASIL,32
NKI,63.091947,BASIL,54
NKI,64.646843,BASIL,56
NKI,78.79355,BASIL,55
NKI,84.453498,BASIL,8
NKI,72.446082,BASIL,11
NKI,39.742685,BASIL,47
NKI,73.421008,BASIL,48
NKI,52.187362,BASIL,61
NKI,41.664478,BASIL,63
NKI,51.351241,BASIL,62
NKI,50.241681,BASIL,26
NKI,43.676897,BASIL,63
NKI,47.588056,BASIL,64
NKI,70.565988,BASIL,53
NKI,66.381749,BASIL,14
NKI,67.520704,BASIL,14
NKI,71.369214,BASIL,53
NKI,51.353976,BASIL,55
NKI,68.412486,BASIL,54
NKI,51.109251,BASIL,33
NKI,73.776611,BASIL,17
NKI,66.177961,BASIL,20
NKI,71.278542,BASIL,27
NKI,56.414203,BASIL,69
NKI,70.514041,BASIL,53
NKI,56.411748,BASIL,48
NKI,62.003971,BASIL,23
NKI,47.266922,BASIL,63
NKI,46.967923,BASIL,65
NKI,39.859829,BASIL,64
NKI,51.672507,BASIL,22
NKI,51.672507,BASIL,22
NKI,92.090839,BASIL,8
NKI,46.776835,BASIL,27
NKI,50.493598,BASIL,62
NKI,60.142527,BASIL,21
NKI,59.499333,BASIL,64
NKI,50.90561,BASIL,66
NKI,53.967913,BASIL,67
NKI,54.761503,BASIL,21
NKI,47.301674,BASIL,22
NKI,59.413076,BASIL,14
NKI,44.876875,BASIL,43
NKI,58.318985,BASIL,45
NKI,68.904077,BASIL,47
NKI,53.597297,BASIL,46
NKI,73.10056,BASIL,17
NKI,64.458602,BASIL,49
NKI,53.585941,BASIL,57
NKI,47.23196,BASIL,59
NKI,77.134297,BASIL,11
NKI,46.827699,BASIL,24
NKI,35.754016,BASIL,67
NKI,30.834274,BASIL,69
NKI,37.720606,BASIL,68
NKI,38.364844,BASIL,19
NKI,51.675871,BASIL,16
NKI,58.341069,BASIL,16
NKI,43.917436,BASIL,19
NKI,53.433832,BASIL,18
NKI,54.641592,BASIL,17
NKI,52.176075,BASIL,17
NKI,26.606237,BASIL,52
NKI,57.339602,BASIL,32
NKI,64.453957,BASIL,55
NKI,42.028467,BASIL,56
NKI,56.486355,BASIL,34
NKI,55.844684,BASIL,65
NKI,39.193641,BASIL,66
NKI,71.779421,BASIL,22
NKI,37.713943,BASIL,53
NKI,42.833315,BASIL,32
NKI,55.493729,BASIL,52
NKI,92.460707,BASIL,21
NKI,42.017037,BASIL,60
NKI,33.32453,BASIL,61
NKI,91.619932,BASIL,8
NKI,77.705627,BASIL,10
NKI,55.405797,BASIL,61
NKI,61.188678,BASIL,45
NKI,37.302562,BASIL,64
NKI,33.424283,BASIL,64
NKI,68.824602,BASIL,23
NKI,55.846509,BASIL,49
NKI,45.021302,BASIL,55
NKI,41.535108,BASIL,82
NKI,35.719142,BASIL,74
NKI,78.729647,BASIL,11
NKI,81.71711,BASIL,11
NKI,40.973116,BASIL,46
NKI,50.174637,BASIL,48
NKI,55.69499,BASIL,47
NKI,79.159841,BASIL,11
NKI,71.698265,BASIL,12
NKI,83.957998,BASIL,11
NKI,59.267311,BASIL,28
NKI,105.757685,BASIL,49
NKI,54.13361,BASIL,40
NKI,43.842754,BASIL,44
NKI,57.968786,BASIL,50
NKI,50.321144,BASIL,52
NKI,61.243582,BASIL,51
NKI,74.286049,BASIL,9
NKI,71.768027,BASIL,9
NKI,65.278832,BASIL,10
NKI,46.095321,BASIL,73
NKI,68.581659,BASIL,51
NKI,84.877377,BASIL,52
NKI,77.949608,BASIL,21
NKI,76.404977,BASIL,24
NKI,53.606881,BASIL,49
NKI,44.567267,BASIL,71
NKI,53.171108,BASIL,55
NKI,39.236334,BASIL,57
NKI,71.858902,BASIL,43
NKI,67.084114,BASIL,44
NKI,48.920869,BASIL,44
NKI,81.063925,BASIL,12
NKI,89.664865,BASIL,12
NKI,63.776169,BASIL,14
NKI,74.382673,BASIL,13
NKI,51.441728,BASIL,42
NKI,51.181809,BASIL,44
NKI,110.648362,BASIL,11
NKI,92.031481,BASIL,10
NKI,57.803449,BASIL,17
NKI,53.541453,BASIL,19
NKI,69.296911,BASIL,61
NKI,47.81102,BASIL,35
NKI,55.670469,BASIL,49
NKI,46.500465,BASIL,52
NKI,41.297077,BASIL,40
NKI,93.898131,BASIL,10
NKI,88.4716,BASIL,10
NKI,41.182823,BASIL,26
NKI,64.280558,BASIL,17
NKI,45.198473,BASIL,69
NKI,55.558536,BASIL,48
NKI,51.410498,BASIL,64
NKI,54.408756,BASIL,65
NKI,56.244924,BASIL,32
NKI,73.055382,BASIL,35
NKI,63.052243,BASIL,75
NKI,51.316188,BASIL,49
NKI,53.247467,BASIL,51
NKI,65.040421,BASIL,12
NKI,71.062165,BASIL,10
NKI,66.573615,BASIL,13
NKI,65.737766,BASIL,12
NKI,45.038967,BASIL,68
NKI,39.013254,BASIL,65
NKI,37.9611,BASIL,67
NKI,36.031078,BASIL,66
NKI,60.615356,BASIL,57
NKI,37.955329,BASIL,59
NKI,49.651852,BASIL,46
NKI,46.619461,BASIL,48
NKI,33.384968,BASIL,47
NKI,51.487973,BASIL,57
NKI,52.229358,BASIL,69
NKI,33.125149,BASIL,69
NKI,47.697084,BASIL,62
NKI,56.06752,BASIL,64
NKI,73.102499,BASIL,14
NKI,45.888113,BASIL,64
NKI,43.640086,BASIL,66
NKI,47.866611,BASIL,65
NKI,67.791047,BASIL,20
NKI,29.617813,BASIL,66
NKI,46.344617,BASIL,63
NKI,51.497224,BASIL,64
NKI,51.449284,BASIL,18
NKI,21.114943,BASIL,11
NKI,49.354199,BASIL,71
NKI,43.979768,BASIL,74
NKI,32.6908,BASIL,73
NKI,39.02659,BASIL,43
NKI,36.115275,BASIL,44
NKI,62.935686,BASIL,38
NKI,46.573076,BASIL,42
NKI,49.520771,BASIL,43
NKI,66.99481,BASIL,12
NKI,50.447461,BASIL,68
NKI,59.620618,BASIL,67
NKI,66.669726,BASIL,27
NKI,59.717169,BASIL,34
NKI,60.585986,BASIL,50
NKI,59.854064,BASIL,30
NKI,89.15277,BASIL,14
NKI,70.713411,BASIL,56
NKI,114.386699,BASIL,12
NKI,90.784885,BASIL,14
NKI,90.832336,BASIL,13
NKI,94.205005,BASIL,12
NKI,86.293702,BASIL,14
NKI,26.783313,BASIL,68
NKI,70.066328,BASIL,13
NKI,88.784909,BASIL,13
NKI,53.042518,BASIL,16
NKI,75.412544,BASIL,14
NKI,62.210748,BASIL,56
NKI,62.873703,BASIL,16
NKI,67.503623,BASIL,16
NKI,60.577879,BASIL,19
NKI,64.229129,BASIL,18
NKI,74.700745,BASIL,8
NKI,83.687104,BASIL,9
NKI,84.95204,BASIL,13
NKI,38.675481,BASIL,71
NKI,40.552578,BASIL,73
NKI,33.239604,BASIL,72
NKI,52.870338,BASIL,21
NKI,69.927087,BASIL,47
NKI,46.614086,BASIL,51
NKI,46.697401,BASIL,52
NKI,38.831035,BASIL,69
NKI,49.780788,BASIL,68
NKI,40.394537,BASIL,66
NKI,40.91077,BASIL,71
NKI,44.485407,BASIL,70
NKI,75.889524,BASIL,11
NKI,83.731784,BASIL,11
NKI,67.02258,BASIL,14
NKI,73.864716,BASIL,13
NKI,73.308369,BASIL,25
NKI,86.106288,BASIL,8
NKI,100.581706,BASIL,8
NKI,68.893001,BASIL,44
NKI,61.742287,BASIL,46
NKI,59.303889,BASIL,45
NKI,80.659785,BASIL,14
NKI,64.797956,BASIL,17
NKI,74.621164,BASIL,15
NKI,65.122483,BASIL,34
NKI,72.501673,BASIL,14
NKI,113.266235,BASIL,6
NKI,66.113531,BASIL,44
NKI,52.629266,BASIL,45
NKI,48.54994,BASIL,34
NKI,63.712851,BASIL,45
NKI,51.244762,BASIL,46
NKI,59.380387,BASIL,62
NKI,55.572987,BASIL,64
NKI,54.150705,BASIL,63
NKI,57.356783,BASIL,28
NKI,65.190986,BASIL,41
NKI,42.003326,BASIL,42
NKI,74.273539,BASIL,19
NKI,42.304486,BASIL,81
NKI,58.044237,BASIL,29
NKI,63.111496,BASIL,48
NKI,54.920573,BASIL,49
NKI,68.569076,BASIL,17
NKI,78.01625,BASIL,17
NKI,63.465216,BASIL,19
NKI,57.331011,BASIL,42
NKI,57.838096,BASIL,69
NKI,54.54698,BASIL,71
NKI,54.29078,BASIL,70
NKI,61.091773,BASIL,31
NKI,67.417361,BASIL,42
NKI,39.902005,BASIL,57
NKI,37.053379,BASIL,59
NKI,49.559824,BASIL,54
NKI,49.559824,BASIL,54
NKI,76.912799,BASIL,11
NKI,78.287756,BASIL,14
NKI,41.920054,BASIL,67
NKI,34.75654,BASIL,68
NKI,67.449649,BASIL,56
NKI,45.85527,BASIL,85
NKI,45.936819,BASIL,57
NKI,38.226601,BASIL,59
NKI,46.188024,BASIL,58
NKI,76.882623,BASIL,45
NKI,52.878517,BASIL,48
NKI,70.186014,BASIL,46
NKI,58.096063,BASIL,71
NKI,37.850306,BASIL,71
NKI,28.80985,BASIL,72
NKI,49.089825,BASIL,64
NKI,53.870964,BASIL,57
NKI,50.481061,BASIL,59
NKI,78.147299,BASIL,22
NKI,59.302802,BASIL,23
NKI,61.742129,BASIL,34
NKI,71.558987,BASIL,13
NKI,79.433388,BASIL,12
NKI,38.15844,BASIL,31
NKI,100.71183,BASIL,11
NKI,51.201536,BASIL,27
NKI,64.90535,BASIL,65
NKI,46.858377,BASIL,66
NKI,63.967725,BASIL,56
NKI,60.786902,BASIL,56
NKI,47.264393,BASIL,57
NKI,53.920527,BASIL,49
NKI,50.117181,BASIL,51
NKI,56.450314,BASIL,50
NKI,67.402847,BASIL,26
NKI,63.02266,BASIL,25
NKI,83.653851,BASIL,9
NKI,87.356409,BASIL,9
NKI,73.221019,BASIL,12
NKI,78.857055,BASIL,23
NKI,62.294497,BASIL,26
NKI,53.851928,BASIL,71
NKI,62.190688,BASIL,73
NKI,69.847183,BASIL,72
NKI,68.476024,BASIL,22
NKI,50.185111,BASIL,17
NKI,49.923122,BASIL,19
NKI,57.125961,BASIL,17
NKI,50.156224,BASIL,81
NKI,60.209851,BASIL,22
NKI,47.866084,BASIL,49
NKI,44.855295,BASIL,43
NKI,61.497382,BASIL,42
NKI,45.980148,BASIL,45
NKI,43.507198,BASIL,44
NKI,86.616139,BASIL,10
NKI,69.755492,BASIL,10
NKI,60.211885,BASIL,13
NKI,92.506231,BASIL,10
NKI,69.03486,BASIL,21
NKI,78.749319,BASIL,8
NKI,79.806235,BASIL,8
NKI,74.514049,BASIL,11
NKI,77.647102,BASIL,9
NKI,68.075203,BASIL,44
NKI,70.67129,BASIL,42
NKI,70.782862,BASIL,56
NKI,57.008303,BASIL,71
NKI,32.279078,BASIL,70
NKI,36.576763,BASIL,71
