Datasets,CBFTYPE,QEI,FD
PNC,BASIL,0.818269528,0.160047179
PNC,BASIL,0.772819624,0.169237201
PNC,BASIL,0.823746978,0.357223976
PNC,BASIL,0.781794796,0.338226644
PNC,BASIL,0.834009606,0.068133214
PNC,BASIL,0.837104821,0.10372242
PNC,BASIL,0.844757321,0.088090079
PNC,BASIL,0.826928812,0.154811159
PNC,BASIL,0.764721037,0.199694916
PNC,BASIL,0.831968401,0.077848925
PNC,BASIL,0.818628813,0.135095388
PNC,BASIL,0.785059153,0.167223968
PNC,BASIL,0.771582062,0.696810514
PNC,BASIL,0.830717495,0.098428128
PNC,BASIL,0.800861867,0.136732051
PNC,BASIL,0.778844504,0.139056862
PNC,BASIL,0.821699258,0.153676841
PNC,BASIL,0.813198188,0.180605455
PNC,BASIL,0.82585076,0.085135131
PNC,BASIL,0.817337361,0.181625768
PNC,BASIL,0.817545058,0.10567529
PNC,BASIL,0.805363982,0.139320216
PNC,BASIL,0.810577408,0.125033699
PNC,BASIL,0.794509185,0.110161118
PNC,BASIL,0.802555133,0.117249823
PNC,BASIL,0.830875335,0.080235494
PNC,BASIL,0.803592149,0.082424407
PNC,BASIL,0.79017069,0.496891693
PNC,BASIL,0.820039597,0.105236198
PNC,BASIL,0.831676522,0.182702338
PNC,BASIL,0.846711701,0.076805843
PNC,BASIL,0.79954375,0.110773581
PNC,BASIL,0.800095528,0.113363837
PNC,BASIL,0.772175043,0.182545546
PNC,BASIL,0.797357141,0.218519267
PNC,BASIL,0.802059829,0.117501147
PNC,BASIL,0.837272477,0.240161035
PNC,BASIL,0.794507228,0.115679635
PNC,BASIL,0.800358207,0.056179852
PNC,BASIL,0.837879986,0.164121606
PNC,BASIL,0.795924908,0.083386009
PNC,BASIL,0.815447268,0.105487834
PNC,BASIL,0.808355922,0.120304197
PNC,BASIL,0.822307949,0.101490252
PNC,BASIL,0.812872526,0.467197504
PNC,BASIL,0.834489852,0.073937117
PNC,BASIL,0.823614324,0.081535894
PNC,BASIL,0.797526715,0.072666563
PNC,BASIL,0.833536611,0.075151234
PNC,BASIL,0.815854342,0.098911403
PNC,BASIL,0.814266324,0.126750771
PNC,BASIL,0.811865836,0.173920289
PNC,BASIL,0.792080255,0.227083842
PNC,BASIL,0.821440021,0.066344256
PNC,BASIL,0.833442567,0.061943739
PNC,BASIL,0.779843559,0.097345881
PNC,BASIL,0.784634838,0.418420203
PNC,BASIL,0.834011133,0.088670942
PNC,BASIL,0.838088916,0.124684239
PNC,BASIL,0.829968357,0.188067377
PNC,BASIL,0.818159466,0.113216174
PNC,BASIL,0.792492093,0.065439545
PNC,BASIL,0.833271602,0.141966459
PNC,BASIL,0.788168439,0.161860456
PNC,BASIL,0.825241576,0.086958871
PNC,BASIL,0.789215847,0.094120397
PNC,BASIL,0.818184333,0.256624995
PNC,BASIL,0.779405383,0.367293488
PNC,BASIL,0.79793534,0.078357225
PNC,BASIL,0.797318631,0.114120459
PNC,BASIL,0.846899902,0.103914051
PNC,BASIL,0.78480804,0.236611751
PNC,BASIL,0.812496151,0.092765461
PNC,BASIL,0.772350111,0.129292731
PNC,BASIL,0.810784561,0.32945522
PNC,BASIL,0.772738413,0.124682507
PNC,BASIL,0.84076883,0.181660091
PNC,BASIL,0.812800516,0.12816997
PNC,BASIL,0.784496573,0.350177954
PNC,BASIL,0.805491396,0.103465193
PNC,BASIL,0.827210397,0.072368707
PNC,BASIL,0.732180094,0.585347668
PNC,BASIL,0.812842622,0.120010694
PNC,BASIL,0.818835205,0.125144988
PNC,BASIL,0.814926284,0.105618184
PNC,BASIL,0.796669551,0.135713599
PNC,BASIL,0.825583496,0.126132222
PNC,BASIL,0.798631717,0.067893344
PNC,BASIL,0.783719072,0.071027324
PNC,BASIL,0.833922867,0.119211324
PNC,BASIL,0.827708265,0.161816997
PNC,BASIL,0.813493841,0.084685063
PNC,BASIL,0.816634956,0.385441309
PNC,BASIL,0.823938782,0.162771126
PNC,BASIL,0.82148155,0.078227812
PNC,BASIL,0.772028827,0.636447438
PNC,BASIL,0.78557638,0.126984815
PNC,BASIL,0.805942309,0.386666858
PNC,BASIL,0.802988156,0.066427289
PNC,BASIL,0.823086818,0.14330639
PNC,BASIL,0.816012982,0.130265401
PNC,BASIL,0.808539916,0.089470132
PNC,BASIL,0.817397921,0.074162736
PNC,BASIL,0.771998428,0.156615101
PNC,BASIL,0.814552197,0.17319213
PNC,BASIL,0.806735734,0.112522875
PNC,BASIL,0.79236521,0.09449982
PNC,BASIL,0.821463439,0.120790566
PNC,BASIL,0.83006365,0.104076404
PNC,BASIL,0.788013025,0.070164487
PNC,BASIL,0.785596664,0.074840757
PNC,BASIL,0.828910195,0.102432603
PNC,BASIL,0.83763997,0.073806342
PNC,BASIL,0.821835518,0.094884846
PNC,BASIL,0.781699705,0.13147611
PNC,BASIL,0.821165246,0.209528447
PNC,BASIL,0.767768036,0.145215707
PNC,BASIL,0.806850308,0.15570347
PNC,BASIL,0.809945956,0.153497273
PNC,BASIL,0.814517011,0.144249313
PNC,BASIL,0.789458758,0.861812359
PNC,BASIL,0.782238481,0.174005284
PNC,BASIL,0.777830885,0.921650132
PNC,BASIL,0.798724589,0.103360964
PNC,BASIL,0.834246723,0.097322497
PNC,BASIL,0.813346152,0.332174851
PNC,BASIL,0.820217644,0.214615797
PNC,BASIL,0.785667578,0.133119695
PNC,BASIL,0.811598388,0.096394579
PNC,BASIL,0.794275598,0.443899828
PNC,BASIL,0.818163773,0.074179088
PNC,BASIL,0.825944764,0.121438491
PNC,BASIL,0.851925994,0.175229612
PNC,BASIL,0.809606619,0.110475691
PNC,BASIL,0.716522377,0.238541334
PNC,BASIL,0.817674266,0.087805502
PNC,BASIL,0.817250702,0.202272971
PNC,BASIL,0.827313641,0.081431561
PNC,BASIL,0.820920546,0.084971147
PNC,BASIL,0.808098507,0.097732097
PNC,BASIL,0.787411779,0.188404539
PNC,BASIL,0.805008082,0.144736744
PNC,BASIL,0.779157289,0.151867296
PNC,BASIL,0.725464996,0.508503516
PNC,BASIL,0.836788326,0.130284832
PNC,BASIL,0.837179341,0.136100464
PNC,BASIL,0.818789416,0.130736147
PNC,BASIL,0.804928713,0.207521703
PNC,BASIL,0.786153259,0.325615165
PNC,BASIL,0.840113693,0.09219557
PNC,BASIL,0.78388441,0.120084867
PNC,BASIL,0.759559153,0.087523728
PNC,BASIL,0.773360571,0.135321844
PNC,BASIL,0.810710598,0.258057759
PNC,BASIL,0.832154337,0.068369866
PNC,BASIL,0.806062601,0.191715426
PNC,BASIL,0.848773945,0.132259415
PNC,BASIL,0.790113156,0.091127499
PNC,BASIL,0.807974702,0.123678558
PNC,BASIL,0.800624029,0.09117044
PNC,BASIL,0.808931815,0.133306645
PNC,BASIL,0.815202201,0.19679028
PNC,BASIL,0.79630864,0.234607289
PNC,BASIL,0.777979361,0.108230183
PNC,BASIL,0.798610015,0.166915832
PNC,BASIL,0.814750754,0.177886315
PNC,BASIL,0.798305859,0.125758091
PNC,BASIL,0.798919552,0.176062173
PNC,BASIL,0.822907443,0.14515013
PNC,BASIL,0.843605392,0.138134637
PNC,BASIL,0.824265389,0.150154437
PNC,BASIL,0.817714241,0.232833988
PNC,BASIL,0.80774035,0.12780577
PNC,BASIL,0.811076,0.109494681
PNC,BASIL,0.808603694,0.103038656
PNC,BASIL,0.803636468,0.100557608
PNC,BASIL,0.819539143,0.277921146
PNC,BASIL,0.808739968,0.070269156
PNC,BASIL,0.790828463,0.135307944
PNC,BASIL,0.829430325,0.108504488
PNC,BASIL,0.787043989,0.123850414
PNC,BASIL,0.795464277,0.168843915
PNC,BASIL,0.739693207,0.174608473
PNC,BASIL,0.787397724,0.113993738
PNC,BASIL,0.774178663,0.67827365
PNC,BASIL,0.799262939,0.150406263
PNC,BASIL,0.801211867,0.386089238
PNC,BASIL,0.803534941,0.144657639
PNC,BASIL,0.847551511,0.323675471
PNC,BASIL,0.844673467,0.11691773
PNC,BASIL,0.813398209,0.088620195
PNC,BASIL,0.80128739,0.285409423
PNC,BASIL,0.796904094,0.061581975
PNC,BASIL,0.787794106,0.998729349
PNC,BASIL,0.788002528,0.065388758
PNC,BASIL,0.805226526,0.267321075
PNC,BASIL,0.782952461,0.134961091
PNC,BASIL,0.807377321,0.063704321
PNC,BASIL,0.808664214,0.251046869
PNC,BASIL,0.789721989,0.123658783
PNC,BASIL,0.801673007,0.08867641
PNC,BASIL,0.805616443,0.072468636
PNC,BASIL,0.806876299,0.34390568
PNC,BASIL,0.802747961,0.116313969
PNC,BASIL,0.82000514,0.136838765
PNC,BASIL,0.824103431,0.150826497
PNC,BASIL,0.809028198,0.145699394
PNC,BASIL,0.790797391,0.10770757
PNC,BASIL,0.815288078,0.078290017
PNC,BASIL,0.767519522,0.50198143
PNC,BASIL,0.771205977,0.114112162
PNC,BASIL,0.80684671,0.298620428
PNC,BASIL,0.779523955,0.136074602
PNC,BASIL,0.788623469,0.199376982
PNC,BASIL,0.815046173,0.124637284
PNC,BASIL,0.840042221,0.132841531
PNC,BASIL,0.800281954,0.116705939
PNC,BASIL,0.814755225,0.189403191
PNC,BASIL,0.812740903,0.162284171
PNC,BASIL,0.819426586,0.094394992
PNC,BASIL,0.831508787,0.103708583
PNC,BASIL,0.796011679,0.169249314
PNC,BASIL,0.823613841,0.064453939
PNC,BASIL,0.82525449,0.12554258
PNC,BASIL,0.84062281,0.088204427
PNC,BASIL,0.795149878,0.173875232
PNC,BASIL,0.805777999,0.145868347
PNC,BASIL,0.796973265,0.16495176
PNC,BASIL,0.813833441,0.262619088
PNC,BASIL,0.826795571,0.117174081
PNC,BASIL,0.772086352,0.095702049
PNC,BASIL,0.798701684,0.241250823
PNC,BASIL,0.829555968,0.13766138
PNC,BASIL,0.801757549,0.192893329
PNC,BASIL,0.803198895,0.195382798
PNC,BASIL,0.803182049,0.088703209
PNC,BASIL,0.784448035,0.23326472
PNC,BASIL,0.822176971,0.172878951
PNC,BASIL,0.809618205,0.074509311
PNC,BASIL,0.757221753,0.094365105
PNC,BASIL,0.820231224,0.078379311
PNC,BASIL,0.783692179,0.16868536
PNC,BASIL,0.802337924,0.155746735
PNC,BASIL,0.704779951,0.074128929
PNC,BASIL,0.774318684,0.445295433
PNC,BASIL,0.805489688,0.171933388
PNC,BASIL,0.803664915,0.131212051
PNC,BASIL,0.810444318,0.118580282
PNC,BASIL,0.786718492,0.092531081
PNC,BASIL,0.80830218,0.095905711
PNC,BASIL,0.816581869,0.197620271
PNC,BASIL,0.787150109,0.25059305
PNC,BASIL,0.817994652,0.163805084
PNC,BASIL,0.785394272,0.093951822
PNC,BASIL,0.82123006,0.132133002
PNC,BASIL,0.826163698,0.126736689
PNC,BASIL,0.846814582,0.082872016
PNC,BASIL,0.823710139,0.292241373
PNC,BASIL,0.827831666,0.107646476
PNC,BASIL,0.839878435,0.144257686
PNC,BASIL,0.777489991,0.353753645
PNC,BASIL,0.78405427,0.268914592
PNC,BASIL,0.807034144,0.095679707
PNC,BASIL,0.818217549,0.101148055
PNC,BASIL,0.831261451,0.22087812
PNC,BASIL,0.789280979,0.303214165
PNC,BASIL,0.782336257,0.098222318
PNC,BASIL,0.784368613,0.471750509
PNC,BASIL,0.824553298,0.122049331
PNC,BASIL,0.823400536,0.123231665
PNC,BASIL,0.825801993,0.059152933
PNC,BASIL,0.811923229,0.079170725
PNC,BASIL,0.80993028,0.102453277
PNC,BASIL,0.795329497,0.084221807
PNC,BASIL,0.782261153,0.22513799
PNC,BASIL,0.79433822,0.10056164
PNC,BASIL,0.821615265,0.076259608
PNC,BASIL,0.812319669,0.059281395
PNC,BASIL,0.829412634,0.149568656
PNC,BASIL,0.795600005,0.126348785
PNC,BASIL,0.821286471,0.273685544
PNC,BASIL,0.841225244,0.128463337
PNC,BASIL,0.851610037,0.096888959
PNC,BASIL,0.84042863,0.117511641
PNC,BASIL,0.801083128,0.163334603
PNC,BASIL,0.790480309,0.400987851
PNC,BASIL,0.803180933,0.072932407
PNC,BASIL,0.791420456,0.125899781
PNC,BASIL,0.828427601,0.103874569
PNC,BASIL,0.796378515,0.108037601
PNC,BASIL,0.811777853,0.11932677
PNC,BASIL,0.818888766,0.288069097
PNC,BASIL,0.815508575,0.115411264
PNC,BASIL,0.783050955,0.074273938
PNC,BASIL,0.81777702,0.174904735
PNC,BASIL,0.791794896,0.128292974
PNC,BASIL,0.819301697,0.161741581
PNC,BASIL,0.79936153,0.113297232
PNC,BASIL,0.816956326,0.162589754
PNC,BASIL,0.771403964,0.267082554
PNC,BASIL,0.793711681,0.097494177
PNC,BASIL,0.82785974,0.208716236
PNC,BASIL,0.826928963,0.108341031
PNC,BASIL,0.845977547,0.106290042
PNC,BASIL,0.826832435,0.234093996
PNC,BASIL,0.780821909,0.144194322
PNC,BASIL,0.82275981,0.113488588
PNC,BASIL,0.811887878,0.338062786
PNC,BASIL,0.829217433,0.121979218
PNC,BASIL,0.798609095,0.139146808
PNC,BASIL,0.846676302,0.208266926
PNC,BASIL,0.797489314,0.163896664
PNC,BASIL,0.765135847,0.096342682
PNC,BASIL,0.77408024,0.183725552
PNC,BASIL,0.787035486,0.078755358
PNC,BASIL,0.846024624,0.115083784
PNC,BASIL,0.807157584,0.12976427
PNC,BASIL,0.81664138,0.071081011
PNC,BASIL,0.797988393,0.250072294
PNC,BASIL,0.811123172,0.118821034
PNC,BASIL,0.807558039,0.112021731
PNC,BASIL,0.831515134,0.147303473
PNC,BASIL,0.839621279,0.096584986
PNC,BASIL,0.785125627,0.242326957
PNC,BASIL,0.793864862,0.137772783
PNC,BASIL,0.825897927,0.175408922
PNC,BASIL,0.805849072,0.138825411
PNC,BASIL,0.81198772,0.260442906
PNC,BASIL,0.80357703,0.180809727
PNC,BASIL,0.773714504,0.224633566
PNC,BASIL,0.809934283,0.256885037
PNC,BASIL,0.849229849,0.129866662
PNC,BASIL,0.833388891,0.092578009
PNC,BASIL,0.776807056,0.132837932
PNC,BASIL,0.807996494,0.456197331
PNC,BASIL,0.832614223,0.105059599
PNC,BASIL,0.799463295,0.235895137
PNC,BASIL,0.755528359,0.090301477
PNC,BASIL,0.799492749,0.125660797
PNC,BASIL,0.848268119,0.161125849
PNC,BASIL,0.827271563,0.12084946
PNC,BASIL,0.819733731,0.130347084
PNC,BASIL,0.79512621,0.139524103
PNC,BASIL,0.788546918,0.105430996
PNC,BASIL,0.814557596,0.182279271
PNC,BASIL,0.826953934,0.105693133
PNC,BASIL,0.811161591,0.074304338
PNC,BASIL,0.806722058,0.131110624
PNC,BASIL,0.799814042,0.106147595
PNC,BASIL,0.826570683,0.158873296
PNC,BASIL,0.789223124,0.081164964
PNC,BASIL,0.808702427,0.217242116
PNC,BASIL,0.819869412,0.217573464
PNC,BASIL,0.81152527,0.14120483
PNC,BASIL,0.808448635,0.114281377
PNC,BASIL,0.820076634,0.118770899
PNC,BASIL,0.811694055,0.084760195
PNC,BASIL,0.848576278,0.123886383
PNC,BASIL,0.81875892,0.116659607
PNC,BASIL,0.834251949,0.126865853
PNC,BASIL,0.82052546,0.104511005
PNC,BASIL,0.798996102,0.262411308
PNC,BASIL,0.846563893,0.092472141
PNC,BASIL,0.790689809,0.118588574
PNC,BASIL,0.753184514,0.496766715
PNC,BASIL,0.838639969,0.131821161
PNC,BASIL,0.816625275,0.077377087
PNC,BASIL,0.75697046,0.087874125
PNC,BASIL,0.767282797,0.237407774
PNC,BASIL,0.79986654,0.070982202
PNC,BASIL,0.781240586,0.110187085
PNC,BASIL,0.79875262,0.116405743
PNC,BASIL,0.808675533,0.080689496
PNC,BASIL,0.833794398,0.071844396
PNC,BASIL,0.791285765,0.169449632
PNC,BASIL,0.827312942,0.280961196
PNC,BASIL,0.787549802,0.14437449
PNC,BASIL,0.794189197,0.049710282
PNC,BASIL,0.792524008,0.670477344
PNC,BASIL,0.840333336,0.060543137
PNC,BASIL,0.805142466,0.137137722
PNC,BASIL,0.839714891,0.105408054
PNC,BASIL,0.848924013,0.091029248
PNC,BASIL,0.80694417,0.172211386
PNC,BASIL,0.819782264,0.194162509
PNC,BASIL,0.848968264,0.132252618
PNC,BASIL,0.790525358,0.208425163
PNC,BASIL,0.77228013,0.26958267
PNC,BASIL,0.799977185,0.190019888
PNC,BASIL,0.796454721,0.435434318
PNC,BASIL,0.79748247,0.109160801
PNC,BASIL,0.79413753,0.103331894
PNC,BASIL,0.812692625,0.114392469
PNC,BASIL,0.821269977,0.109425397
PNC,BASIL,0.829531574,0.118886216
PNC,BASIL,0.794498524,0.097033727
PNC,BASIL,0.839531282,0.155985438
PNC,BASIL,0.822099444,0.077539841
PNC,BASIL,0.784732999,0.182036873
PNC,BASIL,0.833297616,0.259226683
PNC,BASIL,0.825438954,0.177274701
PNC,BASIL,0.836437298,0.087021728
PNC,BASIL,0.859074876,0.058835749
PNC,BASIL,0.80415553,0.105661662
PNC,BASIL,0.802995137,0.39153135
PNC,BASIL,0.808344371,0.095226045
PNC,BASIL,0.813561282,0.125256115
PNC,BASIL,0.82409798,0.105794948
PNC,BASIL,0.81188575,0.290771681
PNC,BASIL,0.805238273,0.100566058
PNC,BASIL,0.821668559,0.187016495
PNC,BASIL,0.816402428,0.079427276
PNC,BASIL,0.802365977,0.154862148
PNC,BASIL,0.801720285,0.380649431
PNC,BASIL,0.791628225,0.283058102
PNC,BASIL,0.785168788,0.123246418
PNC,BASIL,0.838480743,0.17465763
PNC,BASIL,0.795108483,0.111679405
PNC,BASIL,0.787259713,0.102969463
PNC,BASIL,0.811834402,0.202156119
PNC,BASIL,0.851878483,0.086598234
PNC,BASIL,0.822388104,0.075155446
PNC,BASIL,0.812402831,0.119979641
PNC,BASIL,0.842614369,0.080372219
PNC,BASIL,0.80086512,0.12261234
PNC,BASIL,0.807451854,0.115134559
PNC,BASIL,0.772529776,0.102445456
PNC,BASIL,0.826023081,0.093002368
PNC,BASIL,0.817296794,0.085019094
PNC,BASIL,0.811550209,0.111187127
PNC,BASIL,0.840323075,0.097460285
PNC,BASIL,0.812054251,0.089845877
PNC,BASIL,0.807665945,0.140930204
PNC,BASIL,0.826842791,0.152933316
PNC,BASIL,0.791954266,0.065585297
PNC,BASIL,0.810695824,0.144838789
PNC,BASIL,0.817791774,0.164050354
PNC,BASIL,0.796625945,0.133064141
PNC,BASIL,0.807348305,0.145457166
PNC,BASIL,0.810340441,0.130912205
PNC,BASIL,0.854556269,0.160916672
PNC,BASIL,0.78037924,0.139267564
PNC,BASIL,0.832422947,0.097760094
PNC,BASIL,0.786826899,0.163452912
PNC,BASIL,0.804102297,0.165524427
PNC,BASIL,0.815368277,0.111995212
PNC,BASIL,0.77076523,0.130260886
PNC,BASIL,0.830393503,0.122993472
PNC,BASIL,0.831750023,0.426320093
PNC,BASIL,0.785817094,0.111454429
PNC,BASIL,0.789728671,0.375070246
PNC,BASIL,0.836523628,0.131283126
PNC,BASIL,0.751889411,0.106088006
PNC,BASIL,0.805648959,0.068498365
PNC,BASIL,0.820475757,0.16853222
PNC,BASIL,0.820420736,0.129488474
PNC,BASIL,0.80525876,0.15530197
PNC,BASIL,0.833528111,0.065711959
PNC,BASIL,0.811122764,0.2744787
PNC,BASIL,0.814801401,0.159630136
PNC,BASIL,0.797082617,0.148634669
PNC,BASIL,0.785951871,0.154012951
PNC,BASIL,0.818358052,0.204903911
PNC,BASIL,0.785020925,0.20977869
PNC,BASIL,0.815771369,0.17161227
PNC,BASIL,0.80952316,0.167996938
PNC,BASIL,0.789168823,0.10610655
PNC,BASIL,0.794536328,0.146003472
PNC,BASIL,0.819283679,0.117220705
PNC,BASIL,0.804209504,0.084372362
PNC,BASIL,0.820721534,0.112459059
PNC,BASIL,0.784397027,0.220395066
PNC,BASIL,0.794704666,0.214843174
PNC,BASIL,0.795638951,0.104186354
PNC,BASIL,0.795462036,0.122112505
PNC,BASIL,0.841357725,0.311506978
PNC,BASIL,0.806514775,0.118908073
PNC,BASIL,0.784252601,0.141372614
PNC,BASIL,0.828465721,0.184057624
PNC,BASIL,0.856559466,0.16291749
PNC,BASIL,0.826560791,0.145549205
PNC,BASIL,0.827191782,0.130411437
PNC,BASIL,0.810009892,0.198984267
PNC,BASIL,0.804144502,0.128350257
PNC,BASIL,0.759847018,0.518997619
PNC,BASIL,0.803293573,0.549814305
PNC,BASIL,0.831041862,0.102964954
PNC,BASIL,0.80331242,0.194899065
PNC,BASIL,0.820897736,0.192446686
PNC,BASIL,0.83073668,0.112168283
PNC,BASIL,0.761985966,0.078399373
PNC,BASIL,0.836374093,0.097198911
PNC,BASIL,0.817228272,0.064919292
PNC,BASIL,0.821649987,0.146407035
PNC,BASIL,0.835445106,0.16891523
PNC,BASIL,0.784695075,0.157439569
PNC,BASIL,0.834371912,0.118449271
PNC,BASIL,0.812274757,0.157705703
PNC,BASIL,0.826691055,0.066316778
PNC,BASIL,0.787374229,0.099385333
PNC,BASIL,0.841630161,0.167746232
PNC,BASIL,0.813719935,0.139393968
PNC,BASIL,0.825537512,0.313574937
PNC,BASIL,0.826087804,0.422710519
PNC,BASIL,0.772957184,0.078597321
PNC,BASIL,0.820982513,0.201625859
PNC,BASIL,0.816626997,0.091869171
PNC,BASIL,0.824004049,0.208723106
PNC,BASIL,0.808689729,0.228507128
PNC,BASIL,0.797022655,0.173083571
PNC,BASIL,0.822287081,0.115635917
PNC,BASIL,0.829060894,0.134308681
PNC,BASIL,0.829445411,0.08959484
PNC,BASIL,0.792763803,0.128415934
PNC,BASIL,0.794747306,0.118301036
PNC,BASIL,0.823077714,0.200010279
PNC,BASIL,0.794082922,0.079761034
PNC,BASIL,0.828436187,0.138245122
PNC,BASIL,0.828626512,0.164931613
PNC,BASIL,0.831496821,0.106768759
PNC,BASIL,0.833281721,0.12183917
PNC,BASIL,0.821154462,0.250711478
PNC,BASIL,0.803366914,0.086866944
PNC,BASIL,0.817472522,0.109505261
PNC,BASIL,0.823243283,0.175872538
PNC,BASIL,0.820274495,0.168610555
PNC,BASIL,0.804064909,0.129400039
PNC,BASIL,0.815234277,0.141567783
PNC,BASIL,0.805909116,0.145720147
PNC,BASIL,0.791434069,0.100631695
PNC,BASIL,0.823511466,0.097880403
PNC,BASIL,0.81594855,0.109783212
PNC,BASIL,0.844527503,0.108039351
PNC,BASIL,0.827077759,0.191634561
PNC,BASIL,0.807738537,0.180754789
PNC,BASIL,0.806740035,0.080650593
PNC,BASIL,0.781654565,0.06449311
PNC,BASIL,0.813426508,0.114709593
PNC,BASIL,0.80775109,0.102550981
PNC,BASIL,0.816574637,0.078914058
PNC,BASIL,0.834618411,0.108093664
PNC,BASIL,0.764479877,0.887082556
PNC,BASIL,0.811776669,0.130786675
PNC,BASIL,0.820353571,0.070073373
PNC,BASIL,0.821110161,0.205431722
PNC,BASIL,0.805177993,0.301370517
PNC,BASIL,0.791834066,0.217452011
PNC,BASIL,0.821524452,0.176488961
PNC,BASIL,0.826010854,0.125614609
PNC,BASIL,0.798185274,0.087887752
PNC,BASIL,0.785274285,0.104536102
PNC,BASIL,0.83335324,0.142731375
PNC,BASIL,0.829295548,0.060942428
PNC,BASIL,0.799932869,0.451936148
PNC,BASIL,0.777420575,0.15842996
PNC,BASIL,0.783079289,0.159051943
PNC,BASIL,0.819762405,0.123900872
PNC,BASIL,0.829974239,0.193409225
PNC,BASIL,0.806578179,0.134872905
PNC,BASIL,0.824651666,0.116026132
PNC,BASIL,0.791680176,0.094521247
PNC,BASIL,0.835945305,0.165077447
PNC,BASIL,0.831167776,0.177080069
PNC,BASIL,0.808860676,0.135563926
PNC,BASIL,0.811150759,0.371503613
PNC,BASIL,0.848511897,0.11754966
PNC,BASIL,0.838265639,0.105205708
PNC,BASIL,0.816109965,0.101245407
PNC,BASIL,0.806202391,0.079920532
PNC,BASIL,0.808074265,0.063058547
PNC,BASIL,0.802909659,0.058713629
PNC,BASIL,0.789245324,0.098996957
PNC,BASIL,0.792379637,0.110125992
PNC,BASIL,0.809238803,0.171406123
PNC,BASIL,0.815955714,0.113151118
PNC,BASIL,0.77380786,0.08867799
PNC,BASIL,0.798443427,0.06568465
PNC,BASIL,0.82652177,0.142293399
PNC,BASIL,0.766656074,0.051156138
PNC,BASIL,0.794817363,0.123748073
PNC,BASIL,0.777740133,0.107102925
PNC,BASIL,0.781174266,0.192637551
PNC,BASIL,0.841519725,0.149555515
PNC,BASIL,0.801829678,0.076043983
PNC,BASIL,0.811919889,0.059403385
PNC,BASIL,0.805328125,0.235246461
PNC,BASIL,0.812785433,0.062378156
PNC,BASIL,0.816081268,0.12377845
PNC,BASIL,0.812009016,0.122425486
PNC,BASIL,0.790545107,0.075382576
PNC,BASIL,0.829300908,0.121282681
PNC,BASIL,0.74460133,0.092540911
PNC,BASIL,0.784066633,0.148355938
PNC,BASIL,0.834364096,0.087670465
PNC,BASIL,0.809399458,0.119723027
PNC,BASIL,0.828562125,0.120191014
PNC,BASIL,0.78730017,0.234286765
PNC,BASIL,0.805374615,0.109230463
PNC,BASIL,0.817943567,0.304164953
PNC,BASIL,0.802223448,0.151058064
PNC,BASIL,0.793708885,0.100777912
PNC,BASIL,0.83916441,0.118705435
PNC,BASIL,0.805893255,0.137796828
PNC,BASIL,0.821814121,0.082454803
PNC,BASIL,0.829549832,0.615806458
PNC,BASIL,0.785245331,0.086600505
PNC,BASIL,0.833151013,0.167150453
PNC,BASIL,0.8109767,0.302868647
PNC,BASIL,0.775056301,0.125082153
PNC,BASIL,0.816862441,0.211725992
PNC,BASIL,0.810775783,0.068113256
PNC,BASIL,0.799952546,0.119666106
PNC,BASIL,0.828025007,0.126199128
PNC,BASIL,0.813131078,0.123343046
PNC,BASIL,0.794736153,0.11488413
PNC,BASIL,0.793528464,0.252946698
PNC,BASIL,0.838057408,0.094702104
PNC,BASIL,0.784545847,0.360869691
PNC,BASIL,0.818796816,0.589671379
PNC,BASIL,0.779957311,0.148306264
PNC,BASIL,0.813700693,0.194418416
PNC,BASIL,0.830089653,0.398021004
PNC,BASIL,0.758795419,0.039237215
PNC,BASIL,0.816954765,0.170687792
PNC,BASIL,0.831205861,0.051077287
PNC,BASIL,0.810781792,0.091648327
PNC,BASIL,0.825855432,0.148958153
PNC,BASIL,0.804176312,0.116510364
PNC,BASIL,0.79238655,0.416971762
